Id,SalePrice
1819,114739.56978697999
1820,85668.0666401358
1821,128144.31277667335
1822,150665.73122450217
1823,63258.20621180072
1824,128152.36119731664
1825,141818.46863127482
1826,105397.26054355701
1827,116232.69146147073
1828,136580.15270436305
1829,121366.93085839359
1830,149038.48085082712
1831,163693.34550910603
1832,120318.48651957931
1833,149312.9216117671
1834,130277.48410159192
1835,172543.40931689192
1836,142311.98216894554
1837,104025.60491392663
1838,127199.60655970234
1839,90491.45512194306
1840,157961.34848116164
1841,150409.76652867935
1842,91989.1299238171
1843,138661.662299289
1844,127325.09305167307
1845,139189.39019534324
1846,141782.69616119072
1847,143804.73772815458
1848,60390.109327061706
1849,104216.31856374847
1850,135070.1683395763
1851,155748.1857487853
1852,130094.34236482673
1853,137518.29002153862
1854,166960.60043397706
1855,135186.3104810841
1856,218026.0704201875
1857,154683.5310729193
1858,160696.09561731934
1859,141715.6027564882
1860,154572.03138531974
1861,141184.6907564882
1862,277576.0488512316
1863,275101.0488512316
1864,275101.0488512316
1865,314874.2947753445
1866,321853.8455417215
1867,237994.06872734416
1868,313843.9523183388
1869,189909.90083680526
1870,240073.06952929316
1871,249408.99827144874
1872,154381.52030825397
1873,221772.53741531342
1874,135747.91518279407
1875,190245.8853233967
1876,179867.60497929438
1877,198970.49672276378
1878,208228.5648243424
1879,125946.72925779635
1880,129625.25197545656
1881,239338.76408007476
1882,259650.0903174761
1883,202365.40875027823
1884,215647.69337022136
1885,253290.1418905432
1886,302729.2218791382
1887,195135.35342574216
1888,283904.2292466798
1889,145641.00540741338
1890,135681.66655455544
1891,129439.10993330312
1892,108750.70793378944
1893,133606.0734354167
1894,137530.64468106334
1895,150146.58928416687
1896,115957.1171441918
1897,114544.03363372643
1898,108780.18725737333
1899,130607.2657345641
1900,145234.04516090633
1901,160270.12280311578
1902,120393.25549434134
1903,220015.29724519636
1904,135637.4864581771
1905,162565.2397882268
1906,151294.24025224356
1907,180575.0706256929
1908,118510.61938622099
1909,128868.2318349261
1910,125404.4913241698
1911,173724.31536571888
1912,269498.10933782265
1913,142833.4813380288
1914,71223.46733631994
1915,344579.4027069343
1916,70706.32101656453
1917,254825.41281055118
1918,129191.33572900455
1919,143058.71870214262
1920,152300.85802216313
1921,392175.22543091164
1922,314338.8868520641
1923,187450.3900789065
1924,205750.9639511682
1925,218315.52465173614
1926,343309.81990985863
1927,136784.66804971508
1928,147027.7734893629
1929,121362.66103650995
1930,126463.29237731516
1931,131210.56934020942
1932,124449.8574042136
1933,170100.2743537575
1934,176375.1081010235
1935,163476.33066008723
1936,175702.03453793432
1937,166354.259425764
1938,157603.07485220706
1939,251979.22492419294
1940,213771.44825310897
1941,163475.02007690296
1942,178290.67203124243
1943,204548.7698643062
1944,309808.30256103014
1945,339334.8662935767
1946,138970.4321394347
1947,311573.80898426793
1948,148063.3890801264
1949,227258.44188918997
1950,176239.52782738104
1951,247684.03935142176
1952,231354.48294867526
1953,155220.4206615818
1954,203394.74319130674
1955,125353.6615403206
1956,284877.6059016763
1957,148992.06714070373
1958,292717.4142797161
1959,150704.97298167908
1960,109462.89957228451
1961,117748.68124730764
1962,102235.45668843597
1963,110388.78527219925
1964,111810.13487842008
1965,147310.45782375045
1966,160297.59514061315
1967,279982.3296161736
1968,385935.07419413916
1969,336137.65073261
1970,385228.486025641
1971,363343.333438389
1972,331694.7805822854
1973,265415.99572905747
1974,300045.7813125314
1975,383866.64465771266
1976,259811.41734921248
1977,323421.0585877407
1978,320526.25814890757
1979,338118.0744164169
1980,186164.90481402364
1981,307480.77093530394
1982,251713.4179909718
1983,237099.91286984627
1984,176688.78880702436
1985,192849.3228876367
1986,205318.1597972495
1987,195495.12770604593
1988,164081.76649394693
1989,194929.97631947318
1990,215976.02737036056
1991,207304.09245784205
1992,212658.13683900854
1993,171952.4183937751
1994,247255.78531028747
1995,182687.9922730512
1996,250581.77304029308
1997,297438.9847486134
1998,330430.6398096695
1999,253240.8415865178
2000,284364.0531821658
2001,265924.9254096758
2002,220202.0554069208
2003,250889.05733461416
2004,257699.82505556077
2005,233819.2292411629
2006,225310.3188111773
2007,239274.28208445583
2008,203816.45508816786
2009,173654.89105107906
2010,195183.7116436461
2011,143904.0917568198
2012,179966.4850655104
2013,173242.52326040503
2014,178697.94278453902
2015,194912.96872458517
2016,180943.23445097366
2017,205955.35249700464
2018,123642.18283053233
2019,129309.82706496389
2020,117523.6440954112
2021,117910.07434126864
2022,159997.49523271172
2023,142233.69558523802
2024,217075.5326223776
2025,364812.88838277204
2026,183583.24268504494
2027,131478.38895408934
2028,154349.5584781412
2029,166394.92511325123
2030,277181.6103178552
2031,259831.12607015655
2032,274537.9910164047
2033,269829.79692620056
2034,156280.2363641274
2035,200432.15847737587
2036,216309.39032880135
2037,227135.7223353113
2038,303308.9801566492
2039,210955.66751253844
2040,345624.77310518187
2041,279408.52603812935
2042,207660.51540332515
2043,160845.4302917327
2044,168702.79780517364
2045,205722.08467644078
2046,142433.82241356856
2047,155779.71630479096
2048,126605.47390784945
2049,137292.0052506414
2050,186158.34076591322
2051,105397.42379758856
2052,134742.6129715957
2053,139931.73262298267
2054,94550.7027816565
2055,153229.40434293216
2056,118522.68888784251
2057,131760.23874063866
2058,191374.03181671657
2059,115565.4092924813
2060,168380.4079584857
2061,164342.9894136445
2062,136728.95077003195
2063,114912.71670736764
2064,134256.91073042943
2065,116897.21644382465
2066,156690.36863037612
2067,133490.96184082166
2068,139691.44939344912
2069,91008.33893923652
2070,113265.4618333305
2071,92723.34310115917
2072,129594.96152077084
2073,126202.02347041298
2074,172230.6291133193
2075,140877.23667784283
2076,121002.72960006587
2077,146978.20836292094
2078,133225.43134538745
2079,125241.6118324906
2080,119758.75116185065
2081,118774.23655832178
2082,130494.29542717262
2083,146492.072315169
2084,115101.0903845289
2085,126991.01071555763
2086,117585.41134807914
2087,116824.07743079457
2088,108991.7140488312
2089,98393.35026116444
2090,134819.42698410532
2091,129989.0071485395
2092,136628.58063280414
2093,139136.31344376033
2094,137172.3346109804
2095,142815.78080277902
2096,95108.9687037548
2097,107999.8019561353
2098,146481.4281233432
2099,69104.63910367599
2100,118979.34748051649
2101,131673.68429028318
2102,149266.6372000599
2103,104004.07126638849
2104,148622.75220005648
2105,138495.90219657
2106,83559.02011437676
2107,256118.70347796046
2108,124972.34451377398
2109,115778.04081533369
2110,127749.77985613912
2111,168775.27740700942
2112,143189.4091127585
2113,119293.52463406425
2114,111888.68624338586
2115,150381.29837172356
2116,117738.65733135605
2117,153626.27252596777
2118,115484.33348115967
2119,112388.79882398137
2120,114761.41398921754
2121,118260.681975943
2122,108432.11058258582
2123,96919.56380215521
2124,173221.7752026638
2125,142773.5047028295
2126,143576.69408481749
2127,161022.59526092326
2128,140508.47479565052
2129,112418.63788572507
2130,142537.98329030853
2131,150017.68343872752
2132,116382.01389298853
2133,121216.98624558821
2134,118180.86081904099
2135,103421.33955735671
2136,79863.74024190243
2137,118418.75860173517
2138,131261.94525963935
2139,140924.5352876887
2140,132242.24665807208
2141,127697.26214985267
2142,135334.4968633033
2143,140340.57611066097
2144,108336.81574909069
2145,128949.9379895876
2146,138989.5742843873
2147,167211.73260766457
2148,118092.67073559505
2149,127606.11834413864
2150,215127.06143725786
2151,135671.6518338224
2152,178777.37273173188
2153,168055.7479927708
2154,113582.06615043405
2155,118847.00424369435
2156,223759.51979097628
2157,224962.3459752156
2158,234845.52045002024
2159,215279.97570899062
2160,163453.7856421839
2161,243043.22499203912
2162,414028.26963675214
2163,325095.48244330037
2164,248975.60697979538
2165,162781.69501378617
2166,136562.67414406486
2167,196735.0111774714
2168,194808.02121036226
2169,194370.77739019215
2170,216312.26603904346
2171,137507.59073639268
2172,139909.03961716028
2173,150533.9248200792
2174,254663.24707887045
2175,289495.32594545814
2176,314205.6868958499
2177,265425.90953246126
2178,227048.72636735608
2179,130270.2764899789
2180,187234.40796449914
2181,190628.11632624935
2182,229989.9262881184
2183,190165.56340528387
2184,136928.5302592554
2185,124447.12648132347
2186,143544.85633182424
2187,144507.99039171895
2188,148962.49757952237
2189,151342.98809612624
2190,89208.1664891662
2191,93266.02676931815
2192,89891.68504617365
2193,103303.81389137717
2194,106859.0121893468
2195,112131.30501694274
2196,103482.87820251004
2197,111021.80783964119
2198,161947.8744005575
2199,161579.6013901144
2200,124709.19325104982
2201,124901.18445011396
2202,198551.53066891854
2203,149791.19042248005
2204,160447.26694981832
2205,109635.3853509152
2206,136392.4701479687
2207,233731.26202558025
2208,224484.9281801718
2209,179794.4935099518
2210,122354.03799033002
2211,113795.6998522109
2212,115624.64766939204
2213,109369.36863285911
2214,149240.94513984476
2215,107217.11461026323
2216,149649.095905458
2217,69191.11957761363
2218,96849.09002205968
2219,89220.06623730394
2220,94450.74654623235
2221,342397.186873601
2222,234558.9106241707
2223,237665.2745081369
2224,214441.20310917246
2225,149578.82286744151
2226,179504.2174976513
2227,200428.05527355068
2228,274446.4703694934
2229,243064.15380138828
2230,149264.5860581097
2231,207240.58402459646
2232,161283.62069978975
2233,166081.18554050574
2234,242358.54589400403
2235,193164.85455138155
2236,278410.20836112346
2237,334106.5077987508
2238,185555.24194487292
2239,124234.40115738395
2240,157223.88747799536
2241,145275.84520367984
2242,138146.60097908686
2243,136085.44236824755
2244,97805.37511590884
2245,98072.15129743856
2246,143217.4904607565
2247,106836.90018445133
2248,121397.73662312949
2249,122303.63765171304
2250,130144.03370366947
2251,133042.77886532477
2252,173652.82929930402
2253,132564.0203778793
2254,163049.4181831319
2255,182453.0368773346
2256,188071.32255184196
2257,186327.76701138582
2258,173408.10797763907
2259,166338.06423606208
2260,140494.83398178863
2261,191974.42098983092
2262,224426.01889727838
2263,327266.2998108231
2264,353808.4523954966
2265,161070.0843562268
2266,285385.5257320762
2267,358230.7476835317
2268,327775.76570229715
2269,156505.5527753915
2270,180035.18464397022
2271,242318.15455107662
2272,194688.8965272583
2273,154610.09759821798
2274,159703.86840421724
2275,166060.38517739295
2276,177518.9654469128
2277,182428.5789895177
2278,143380.92987668
2279,117561.96252159312
2280,111410.01861907408
2281,162437.68843942808
2282,166250.02239899884
2283,103999.39268203435
2284,110478.84979525521
2285,152399.48373454032
2286,130323.40577952168
2287,304547.29470378056
2288,251850.74923151362
2289,367709.53222425724
2290,384402.0480339105
2291,307558.60847705865
2292,342861.8777469289
2293,411410.6449725274
2294,359393.7760779717
2295,382281.4920237169
2296,282622.5757605425
2297,290692.4942790697
2298,296053.9780973967
2299,365593.75741133495
2300,302530.8828613528
2301,268495.02402765607
2302,230242.1433889301
2303,247617.63968872922
2304,242703.5824454664
2305,167465.7773802579
2306,167411.3382776938
2307,172772.88130605323
2308,231927.5937885021
2309,277974.0220925729
2310,236956.32477460816
2311,189778.57654007195
2312,160312.31493106496
2313,164857.69016353754
2314,169263.22973523807
2315,162991.6940385664
2316,170495.55805318578
2317,163491.9092328297
2318,162706.49107851466
2319,174243.73842305882
2320,184014.26674396519
2321,256764.82586421288
2322,172222.57740172735
2323,168849.94932622014
2324,153142.45731869148
2325,216415.4622895774
2326,157304.12767161248
2327,207747.57430254004
2328,216720.52098884323
2329,175506.10777856864
2330,162968.47523687707
2331,329338.01463230327
2332,355122.7536144411
2333,302670.1579702498
2334,260216.5595248481
2335,255805.4917868177
2336,317717.6189995292
2337,191938.4228746402
2338,280740.4026315699
2339,228675.81331838184
2340,359448.303224575
2341,220433.22950520445
2342,234853.1775859458
2343,223924.0214321429
2344,225280.31806645606
2345,242356.6854676015
2346,222917.6806634841
2347,187974.10717797716
2348,235786.05201687655
2349,154050.23253845974
2350,273969.17558614473
2351,257635.2858516699
2352,236364.74381018308
2353,204895.384579148
2354,127686.50854732524
2355,149969.29756692468
2356,144389.5639382609
2357,194143.5072019358
2358,185728.3868176598
2359,118235.68515690646
2360,118636.38802295187
2361,139929.0502144965
2362,262356.8628334575
2363,141790.46601142694
2364,143195.0341554392
2365,246566.07636513913
2366,199403.9418357414
2367,228104.6251584723
2368,189392.5080124171
2369,232514.92898914785
2370,166747.2210913644
2371,163695.38041312463
2372,170469.84286874678
2373,275442.225916363
2374,304243.4854619289
2375,233791.7019359194
2376,270072.6598695603
2377,355813.9246538763
2378,129411.79537678113
2379,200732.33334114015
2380,136208.77855025945
2381,152707.9212640018
2382,194397.09723740295
2383,213848.94059287233
2384,232399.4595405466
2385,145536.60495740047
2386,138324.43106952804
2387,130817.6148448977
2388,99941.98905323939
2389,123662.8325214409
2390,127505.59531852332
2391,128889.84449876024
2392,114915.60302698654
2393,165346.75092883254
2394,141616.85599194904
2395,184488.12175958947
2396,145798.5398770582
2397,186136.09507648394
2398,119899.44732868877
2399,63305.77572239476
2400,66091.79466488438
2401,117405.24293131588
2402,135346.12155244706
2403,139336.5399502976
2404,129639.0440876129
2405,152775.2366100696
2406,128998.51663410907
2407,131352.16647156372
2408,139454.4384605281
2409,133533.44682728194
2410,164724.03739508416
2411,120635.88067675325
2412,147955.5182012311
2413,139105.5239469165
2414,128487.33178541932
2415,137219.2117390847
2416,121265.44522508384
2417,131589.48716459697
2418,117813.31750983793
2419,124775.49869502342
2420,121824.58364537421
2421,155125.35515455037
2422,114634.49326294097
2423,130952.46668259587
2424,149689.9273151729
2425,159205.7552268855
2426,131512.31079240981
2427,146682.11848895936
2428,170904.85875020808
2429,117092.24770249789
2430,125374.9997713892
2431,116444.74764664104
2432,136726.94696324118
2433,141953.3590647713
2434,144905.09123454907
2435,154680.16476437345
2436,108476.54236859083
2437,114629.05262801998
2438,121085.3953176126
2439,116372.32619550373
2440,120232.46565196084
2441,112990.42648781248
2442,113486.21576651765
2443,118042.19202362474
2444,118463.24654514821
2445,99391.82123153239
2446,138387.85913545766
2447,220388.58003703345
2448,148142.73345241894
2449,113630.50385743819
2450,147922.3670890912
2451,123802.71629129368
2452,208425.04017248508
2453,99998.80520762855
2454,117606.71974762683
2455,105298.65273906259
2456,133976.33640586137
2457,116177.88800609186
2458,113143.94570190289
2459,114629.49081970485
2460,121077.22124070326
2461,115657.68379553514
2462,129336.066448608
2463,116382.6694344955
2464,173650.5583454432
2465,126628.69908464342
2466,114380.74036956705
2467,151848.63777502452
2468,97610.8860117213
2469,97006.14310605857
2470,166503.7800011737
2471,185799.43133227254
2472,168817.98978926076
2473,115756.51604829743
2474,110191.32505719502
2475,213227.9301176944
2476,113935.73840788545
2477,124786.86288992879
2478,158940.258495303
2479,104027.89514192556
2480,132257.15889987853
2481,114863.38155200609
2482,126776.18423316517
2483,114355.66670917686
2484,119007.09840737264
2485,119255.60031766232
2486,148398.18190386714
2487,170623.52610556278
2488,145531.2116426847
2489,140266.5269409129
2490,146586.5830992412
2491,92813.60649216425
2492,167547.49898240386
2493,123890.25514817784
2494,151379.33792732982
2495,96379.71348723196
2496,203657.26550464157
2497,151182.2746821109
2498,119789.54910638284
2499,93201.73448911707
2500,134835.39349119112
2501,137389.72501569887
2502,155031.3648846911
2503,106807.68423268017
2504,166079.23386326668
2505,209360.49650283388
2506,240778.2576306804
2507,310278.7785072335
2508,239184.9611957428
2509,215946.48240113945
2510,235834.74907018835
2511,185674.70015789886
2512,212843.76857070197
2513,214224.27324654188
2514,230261.9001964606
2515,137127.35806109963
2516,143471.63159513968
2517,130508.13378931182
2518,138038.80409274035
2519,220844.97486272952
2520,206113.20157925272
2521,199273.11014371665
2522,219953.47765477374
2523,125203.84932597385
2524,135765.78215887968
2525,139940.48357767597
2526,137208.70966892806
2527,111974.22708035025
2528,122881.31141251039
2529,127168.58419774774
2530,103492.08884622953
2531,232962.67791632743
2532,221250.46765912365
2533,202543.07118721463
2534,235700.76498759634
2535,295760.06848315324
2536,219359.91747040293
2537,223885.66508472277
2538,185026.85424321765
2539,182505.18570922347
2540,161295.18438010573
2541,185703.77435668602
2542,160564.6970964085
2543,123581.2032644764
2544,137133.28387747344
2545,118876.34664008759
2546,146565.6631676476
2547,132881.3644183208
2548,162346.3179535246
2549,148721.2631960907
2550,317234.36111111107
2551,130689.13330682325
2552,120937.72336252432
2553,90779.16629923267
2554,118550.90443616717
2555,111421.18320519188
2556,102762.97343007065
2557,111537.45069030674
2558,158065.07031731043
2559,145641.17062246177
2560,120390.21573624149
2561,142737.34117079695
2562,126065.1245690975
2563,144194.968044456
2564,167333.29053247414
2565,112930.16248232503
2566,145267.05801854114
2567,124058.83487352844
2568,166039.5054834652
2569,178308.84759611049
2570,120950.62915127637
2571,156300.14108456208
2572,207129.0552186984
2573,214510.01275913804
2574,292721.5161254231
2575,124027.51325065023
2576,137714.21193233383
2577,164881.67556929067
2578,107117.58623705438
2579,82169.42153687951
2580,138853.20514284613
2581,135543.74320418588
2582,123165.21328615307
2583,285914.8473129036
2584,150281.61176401484
2585,167252.2545821773
2586,189790.9419166411
2587,194462.309284128
2588,145298.49375618732
2589,138485.22208537065
2590,216390.5604273658
2591,173079.75469971777
2592,222319.54206443485
2593,249171.09312801406
2594,174219.96686857875
2595,209091.6421444809
2596,322663.7620381417
2597,165189.7432061255
2598,295541.1676872967
2599,295161.08744022064
2600,137241.366317245
2601,125271.21865745676
2602,90413.16633486313
2603,93276.85844553984
2604,93785.49362223643
2605,93456.75004020134
2606,131914.2186691252
2607,161164.9608341256
2608,181522.16371274862
2609,152820.70010123707
2610,114925.4450794845
2611,150722.22535890955
2612,147165.38308857652
2613,120693.60829075816
2614,122496.33696220466
2615,148337.06590280795
2616,137229.04125131827
2617,173592.64152109146
2618,174555.97566773757
2619,208211.94256132652
2620,176326.99174941098
2621,170248.07682651587
2622,174892.2564935445
2623,249081.3294146289
2624,274389.7062438372
2625,325086.94385147013
2626,153643.4577141713
2627,191653.97262282754
2628,360898.4145290576
2629,465174.8977777778
2630,314612.3702086188
2631,356458.1193429936
2632,351198.71505815815
2633,312218.2364432985
2634,348703.69221409137
2635,140241.6466823948
2636,195615.05616280483
2637,166703.4014800721
2638,247618.24867062605
2639,172710.98718556875
2640,143925.88836347425
2641,104933.1380204701
2642,178948.1025579604
2643,109564.97800745495
2644,125061.29881402197
2645,103823.3217418634
2646,100296.78401391223
2647,103559.55783339236
2648,146159.97992458596
2649,139829.46732620485
2650,152290.05721938878
2651,146083.31051351447
2652,365859.217517073
2653,243308.74282931388
2654,239687.49752729575
2655,348743.66938737186
2656,288232.7261770023
2657,326133.62600108894
2658,276332.53653050616
2659,292423.0986692056
2660,312493.1314181782
2661,324163.695831089
2662,326059.29335855175
2663,272639.95062315767
2664,276610.43433946575
2665,291839.3095604947
2666,278297.8468863426
2667,152406.75793540862
2668,184737.33094390796
2669,159862.23592294936
2670,281937.6168825201
2671,184737.33094390796
2672,180500.52052408425
2673,202469.87834569524
2674,197915.8747028839
2675,171499.8919968606
2676,192737.37877008886
2677,190773.91604085884
2678,258301.25750181646
2679,271880.40580358816
2680,268547.8725806019
2681,354533.1793876875
2682,295175.0438505626
2683,468526.659045584
2684,292234.6952697078
2685,306039.24262145703
2686,256402.00525408977
2687,307472.1904631929
2688,229478.39970878474
2689,220193.0083903253
2690,402163.0732926333
2691,170972.0726927424
2692,134208.98129296832
2693,190276.42065704538
2694,126547.17461771714
2695,198334.66993778764
2696,186368.43526648358
2697,173933.46839715
2698,188491.3025228529
2699,172104.3111931792
2700,165933.02817429055
2701,135157.9283571279
2702,111061.15126345729
2703,146547.7946890459
2704,136824.61475970846
2705,128790.97730145341
2706,116452.71485841692
2707,120188.92773006135
2708,136389.1792022378
2709,117943.29527365649
2710,123640.90960650147
2711,264463.65667221183
2712,343158.56796366
2713,168606.58153676512
2714,142545.57545965255
2715,163999.0918905361
2716,157469.1462460085
2717,185444.15915837337
2718,236093.71453474005
2719,151875.47303987425
2720,163121.32264175112
2721,138548.32450411105
2722,163109.04534282075
2723,135013.25412820632
2724,123411.62242927766
2725,135469.37510199615
2726,142580.02615231829
2727,182440.56180009854
2728,157250.95996596693
2729,148445.64354892832
2730,143643.79874004258
2731,115337.93056295691
2732,118963.43294004007
2733,157001.69145852895
2734,144508.22283024288
